Country,Customer ID,revenue,country_customer_rank
United Kingdom,15281.0,8543.57,280
United Kingdom,13269.0,8537.32,281
United Kingdom,15270.0,8524.86,282
United Kingdom,13209.0,8509.51,283
United Kingdom,15786.0,8501.62,284
United Kingdom,13148.0,8497.82,285
United Kingdom,14286.0,8479.76,286
United Kingdom,18139.0,8438.34,287
United Kingdom,13047.0,8428.53,288
United Kingdom,14160.0,8421.47,289
United Kingdom,17396.0,8409.6,290
United Kingdom,15984.0,8393.02,291
United Kingdom,14676.0,8356.79,292
United Kingdom,14057.0,8346.66,293
United Kingdom,17611.0,8337.53,294
United Kingdom,13206.0,8308.19,295
United Kingdom,17686.0,8296.81,296
United Kingdom,15998.0,8274.14,297
United Kingdom,15034.0,8231.2,298
United Kingdom,13381.0,8224.37,299
United Kingdom,13139.0,8202.98,300
United Kingdom,16722.0,8189.56,301
United Kingdom,17365.0,8184.49,302
United Kingdom,13426.0,8167.38,303
United Kingdom,13715.0,8153.04,304
United Kingdom,14056.0,8152.71,305
United Kingdom,16672.0,8134.9400000000005,306
United Kingdom,17593.0,8092.32,307
United Kingdom,15955.0,8085.9800000000005,308
United Kingdom,17426.0,8077.77,309
United Kingdom,16767.0,8056.76,310
United Kingdom,16670.0,8030.150000000001,311
United Kingdom,14525.0,8026.54,312
United Kingdom,18041.0,8018.7699999999995,313
United Kingdom,16556.0,8012.58,314
United Kingdom,13869.0,7996.87,315
United Kingdom,13174.0,7995.36,316
United Kingdom,16303.0,7928.27,317
United Kingdom,14291.0,7904.1,318
United Kingdom,13871.0,7885.85,319
United Kingdom,14159.0,7860.8,320
United Kingdom,15622.0,7852.610000000001,321
United Kingdom,17085.0,7847.67,322
United Kingdom,12867.0,7829.26,323
United Kingdom,16592.0,7807.91,324
United Kingdom,15544.0,7807.89,325
United Kingdom,14395.0,7801.93,326
United Kingdom,17409.0,7793.51,327
United Kingdom,17730.0,7773.8,328
United Kingdom,17739.0,7730.59,329
United Kingdom,13534.0,7720.900000000001,330
United Kingdom,17696.0,7679.59,331
United Kingdom,14175.0,7678.88,332
United Kingdom,13141.0,7656.08,333
United Kingdom,15046.0,7623.79,334
United Kingdom,14145.0,7600.05,335
United Kingdom,13373.0,7587.1900000000005,336
United Kingdom,13137.0,7586.94,337
United Kingdom,13709.0,7571.35,338
United Kingdom,14030.0,7521.8,339
United Kingdom,17091.0,7495.75,340
United Kingdom,15179.0,7491.92,341
United Kingdom,15581.0,7480.4,342
United Kingdom,16570.0,7434.31,343
United Kingdom,16242.0,7404.65,344
United Kingdom,17602.0,7354.43,345
United Kingdom,13082.0,7335.75,346
United Kingdom,17238.0,7331.67,347
United Kingdom,16253.0,7272.2,348
United Kingdom,14282.0,7250.76,349
United Kingdom,14092.0,7229.45,350
United Kingdom,14243.0,7217.75,351
United Kingdom,16729.0,7205.33,352
United Kingdom,14800.0,7191.33,353
United Kingdom,14688.0,7190.42,354
United Kingdom,16745.0,7180.7,355
United Kingdom,14841.0,7163.0,356
United Kingdom,15950.0,7120.91,357
United Kingdom,15521.0,7098.24,358
United Kingdom,14113.0,7092.610000000001,359
United Kingdom,13451.0,7090.06,360
United Kingdom,17231.0,7064.8,361
United Kingdom,17769.0,7053.38,362
United Kingdom,13183.0,7036.18,363
United Kingdom,17965.0,7006.65,364
United Kingdom,16938.0,6995.360000000001,365
United Kingdom,17690.0,6963.8,366
United Kingdom,12841.0,6958.2,367
United Kingdom,13552.0,6948.92,368
United Kingdom,15674.0,6948.2300000000005,369
United Kingdom,16265.0,6935.17,370
United Kingdom,16187.0,6911.4400000000005,371
United Kingdom,15301.0,6909.67,372
United Kingdom,12749.0,6897.36,373
United Kingdom,16170.0,6869.0,374
United Kingdom,15129.0,6860.18,375
United Kingdom,18231.0,6854.17,376
United Kingdom,16401.0,6849.15,377
United Kingdom,12830.0,6814.64,378
United Kingdom,16145.0,6805.4400000000005,379
United Kingdom,15413.0,6798.72,380
United Kingdom,14401.0,6795.9,381
United Kingdom,13993.0,6775.71,382
United Kingdom,13983.0,6753.89,383
United Kingdom,15321.0,6709.7300000000005,384
United Kingdom,14844.0,6702.43,385
United Kingdom,17975.0,6696.33,386
United Kingdom,13734.0,6695.6900000000005,387
United Kingdom,16497.0,6695.28,388
United Kingdom,13384.0,6680.83,389
United Kingdom,17700.0,6679.97,390
United Kingdom,14461.0,6676.91,391
United Kingdom,16717.0,6663.68,392
United Kingdom,17001.0,6640.8,393
United Kingdom,13953.0,6640.68,394
United Kingdom,14562.0,6638.150000000001,395
United Kingdom,13394.0,6621.7,396
United Kingdom,13831.0,6585.54,397
United Kingdom,12843.0,6583.36,398
United Kingdom,13015.0,6579.78,399
United Kingdom,13883.0,6560.02,400
United Kingdom,12836.0,6559.7300000000005,401
United Kingdom,15980.0,6543.68,402
United Kingdom,14855.0,6520.3,403
United Kingdom,14221.0,6517.49,404
United Kingdom,12823.0,6501.5,405
United Kingdom,13317.0,6486.091,406
United Kingdom,14154.0,6460.7,407
United Kingdom,15750.0,6452.991,408
United Kingdom,16940.0,6427.66,409
United Kingdom,16655.0,6423.26,410
United Kingdom,15514.0,6392.06,411
United Kingdom,18094.0,6391.52,412
United Kingdom,14388.0,6388.2,413
United Kingdom,14766.0,6375.7300000000005,414
United Kingdom,14702.0,6368.78,415
United Kingdom,14227.0,6368.71,416
United Kingdom,13590.0,6336.04,417
United Kingdom,18245.0,6324.9800000000005,418
United Kingdom,13654.0,6308.0,419
United Kingdom,12913.0,6283.24,420
United Kingdom,13136.0,6274.56,421
United Kingdom,13615.0,6272.53,422
United Kingdom,17873.0,6265.33,423
United Kingdom,14004.0,6258.45,424
United Kingdom,15369.0,6251.26,425
United Kingdom,17799.0,6246.93,426
United Kingdom,18118.0,6221.02,427
United Kingdom,16735.0,6217.41,428
United Kingdom,15673.0,6204.32,429
United Kingdom,13334.0,6201.8,430
United Kingdom,16103.0,6191.71,431
United Kingdom,16156.0,6188.18,432
United Kingdom,14534.0,6187.66,433
United Kingdom,15299.0,6156.53,434
United Kingdom,14390.0,6150.03,435
United Kingdom,17669.0,6142.35,436
United Kingdom,13266.0,6135.04,437
United Kingdom,14852.0,6132.43,438
United Kingdom,17419.0,6126.25,439
United Kingdom,13230.0,6120.01,440
United Kingdom,14180.0,6117.5,441
United Kingdom,13935.0,6116.92,442
United Kingdom,14560.0,6114.03,443
United Kingdom,18178.0,6103.74,444
United Kingdom,14530.0,6088.87,445
United Kingdom,18061.0,6083.81,446
United Kingdom,17509.0,6083.64,447
United Kingdom,16954.0,6081.88,448
United Kingdom,17644.0,6028.6,449
United Kingdom,13658.0,6025.5,450
United Kingdom,17819.0,6021.05,451
United Kingdom,15372.0,6017.06,452
United Kingdom,15202.0,6001.49,453
United Kingdom,16456.0,6000.94,454
United Kingdom,12835.0,5996.83,455
United Kingdom,15755.0,5993.12,456
United Kingdom,14105.0,5988.83,457
United Kingdom,17457.0,5984.81,458
United Kingdom,14440.0,5982.03,459
United Kingdom,17625.0,5978.9,460
United Kingdom,14535.0,5973.2300000000005,461
United Kingdom,15785.0,5969.93,462
United Kingdom,14918.0,5955.81,463
United Kingdom,14257.0,5954.45,464
United Kingdom,16710.0,5921.35,465
United Kingdom,15971.0,5902.83,466
United Kingdom,18065.0,5866.63,467
United Kingdom,17146.0,5852.64,468
United Kingdom,14112.0,5834.59,469
United Kingdom,12910.0,5796.52,470
United Kingdom,18075.0,5783.29,471
United Kingdom,17672.0,5778.63,472
United Kingdom,14099.0,5750.91,473
United Kingdom,16316.0,5744.91,474
United Kingdom,13771.0,5728.82,475
United Kingdom,13870.0,5712.08,476
United Kingdom,16607.0,5706.87,477
United Kingdom,17651.0,5703.52,478
United Kingdom,16279.0,5698.28,479
United Kingdom,16458.0,5690.89,480
United Kingdom,13157.0,5687.36,481
United Kingdom,13901.0,5676.34,482
United Kingdom,17491.0,5653.67,483
United Kingdom,16409.0,5652.74,484
United Kingdom,13722.0,5635.41,485
United Kingdom,16003.0,5613.83,486
United Kingdom,18145.0,5609.74,487
United Kingdom,16200.0,5608.1,488
United Kingdom,17838.0,5604.64,489
United Kingdom,16011.0,5601.01,490
United Kingdom,15228.0,5580.27,491
United Kingdom,15854.0,5578.28,492
United Kingdom,17203.0,5564.09,493
United Kingdom,14210.0,5556.570000000001,494
United Kingdom,15527.0,5554.89,495
United Kingdom,14907.0,5547.72,496
United Kingdom,14572.0,5526.88,497
United Kingdom,17069.0,5517.2300000000005,498
United Kingdom,14732.0,5517.07,499
United Kingdom,17092.0,5511.41,500
United Kingdom,17204.0,5504.6900000000005,501
United Kingdom,14189.0,5503.15,502
United Kingdom,13115.0,5494.7,503
United Kingdom,16609.0,5493.46,504
United Kingdom,13593.0,5493.29,505
United Kingdom,13769.0,5478.12,506
United Kingdom,16992.0,5476.5,507
United Kingdom,17512.0,5467.820000000001,508
United Kingdom,17685.0,5454.95,509
United Kingdom,18198.0,5425.56,510
United Kingdom,14626.0,5410.92,511
United Kingdom,14249.0,5400.461,512
United Kingdom,17719.0,5396.04,513
United Kingdom,17612.0,5394.86,514
United Kingdom,13362.0,5394.07,515
United Kingdom,13014.0,5381.08,516
United Kingdom,14459.0,5375.741,517
United Kingdom,17863.0,5360.4800000000005,518
United Kingdom,15641.0,5345.55,519
United Kingdom,16008.0,5339.13,520
United Kingdom,15628.0,5333.08,521
United Kingdom,13842.0,5319.34,522
United Kingdom,17584.0,5309.42,523
United Kingdom,16546.0,5307.07,524
United Kingdom,16393.0,5297.77,525
United Kingdom,15394.0,5286.8,526
United Kingdom,15152.0,5263.83,527
United Kingdom,13931.0,5257.38,528
United Kingdom,13975.0,5256.4,529
United Kingdom,13107.0,5253.07,530
United Kingdom,15722.0,5234.0,531
United Kingdom,17061.0,5232.2300000000005,532
United Kingdom,15606.0,5230.99,533
United Kingdom,13763.0,5217.44,534
United Kingdom,15812.0,5201.47,535
United Kingdom,14546.0,5184.84,536
United Kingdom,17663.0,5175.83,537
United Kingdom,15796.0,5171.63,538
United Kingdom,17157.0,5151.9,539
United Kingdom,16153.0,5133.49,540
United Kingdom,16308.0,5120.0,541
United Kingdom,14713.0,5115.76,542
United Kingdom,15443.0,5114.2300000000005,543
United Kingdom,17861.0,5088.29,544
United Kingdom,14493.0,5087.86,545
United Kingdom,15367.0,5081.33,546
United Kingdom,17469.0,5051.25,547
United Kingdom,13634.0,5033.77,548
United Kingdom,16931.0,5032.22,549
United Kingdom,17084.0,5001.21,550
United Kingdom,17346.0,4998.61,551
United Kingdom,15898.0,4996.45,552
United Kingdom,14209.0,4993.27,553
United Kingdom,14639.0,4978.96,554
United Kingdom,13198.0,4974.2300000000005,555
United Kingdom,17758.0,4964.03,556
United Kingdom,17802.0,4946.22,557
United Kingdom,14970.0,4919.35,558
United Kingdom,16919.0,4909.66,559
United Kingdom,17314.0,4904.43,560
United Kingdom,18144.0,4892.95,561
United Kingdom,16986.0,4888.75,562
United Kingdom,13021.0,4887.24,563
United Kingdom,13659.0,4884.68,564
United Kingdom,16686.0,4881.07,565
United Kingdom,15379.0,4877.84,566
United Kingdom,14107.0,4877.3,567
United Kingdom,17213.0,4869.400000000001,568
United Kingdom,17449.0,4868.15,569
United Kingdom,17652.0,4867.72,570
United Kingdom,14081.0,4867.57,571
United Kingdom,17059.0,4864.57,572
United Kingdom,13495.0,4863.31,573
United Kingdom,13044.0,4848.05,574
United Kingdom,13562.0,4838.18,575
United Kingdom,17567.0,4838.08,576
United Kingdom,14191.0,4817.66,577
United Kingdom,13875.0,4814.37,578
United Kingdom,15485.0,4810.92,579
United Kingdom,13329.0,4808.7699999999995,580
United Kingdom,15529.0,4783.66,581
United Kingdom,15187.0,4777.18,582
United Kingdom,17519.0,4774.17,583
United Kingdom,13988.0,4757.8,584
United Kingdom,12955.0,4757.16,585
United Kingdom,14825.0,4735.08,586
United Kingdom,17082.0,4732.03,587
United Kingdom,16326.0,4721.25,588
United Kingdom,14235.0,4717.99,589
United Kingdom,13958.0,4709.2300000000005,590
United Kingdom,16905.0,4706.77,591
United Kingdom,15410.0,4685.72,592
United Kingdom,16904.0,4675.36,593
United Kingdom,13971.0,4667.57,594
United Kingdom,15123.0,4656.17,595
United Kingdom,15484.0,4652.1,596
United Kingdom,17050.0,4648.59,597
United Kingdom,13124.0,4641.66,598
United Kingdom,17402.0,4635.5599999999995,599
United Kingdom,18097.0,4627.92,600
United Kingdom,17400.0,4623.28,601
United Kingdom,17442.0,4620.3,602
United Kingdom,14441.0,4611.6900000000005,603
United Kingdom,15245.0,4610.84,604
United Kingdom,13851.0,4606.46,605
United Kingdom,18257.0,4600.15,606
United Kingdom,17188.0,4592.93,607
United Kingdom,15416.0,4572.82,608
United Kingdom,13510.0,4558.29,609
United Kingdom,15365.0,4557.13,610
United Kingdom,16143.0,4555.08,611
United Kingdom,14032.0,4546.41,612
United Kingdom,17613.0,4544.55,613
United Kingdom,13527.0,4541.29,614
United Kingdom,13571.0,4537.26,615
United Kingdom,14685.0,4536.64,616
United Kingdom,13523.0,4534.57,617
United Kingdom,16255.0,4530.0,618
United Kingdom,15271.0,4528.54,619
United Kingdom,14290.0,4516.56,620
United Kingdom,17308.0,4511.76,621
United Kingdom,15764.0,4503.08,622
United Kingdom,14625.0,4497.88,623
United Kingdom,17596.0,4491.46,624
United Kingdom,15122.0,4487.27,625
United Kingdom,14701.0,4487.11,626
United Kingdom,18064.0,4481.83,627
United Kingdom,12916.0,4479.73,628
United Kingdom,13491.0,4467.66,629
United Kingdom,14648.0,4466.65,630
United Kingdom,18069.0,4464.92,631
United Kingdom,16912.0,4460.51,632
United Kingdom,15240.0,4459.9800000000005,633
United Kingdom,17220.0,4457.31,634
United Kingdom,18093.0,4452.71,635
United Kingdom,14341.0,4452.02,636
United Kingdom,17754.0,4451.22,637
United Kingdom,13435.0,4447.33,638
United Kingdom,15845.0,4426.28,639
United Kingdom,17138.0,4417.27,640
United Kingdom,16626.0,4413.1,641
United Kingdom,16563.0,4412.56,642
United Kingdom,14211.0,4402.29,643
United Kingdom,15203.0,4400.18,644
United Kingdom,16732.0,4387.64,645
United Kingdom,18272.0,4385.9800000000005,646
United Kingdom,14514.0,4380.04,647
United Kingdom,16118.0,4376.25,648
United Kingdom,15861.0,4369.2,649
United Kingdom,13297.0,4368.62,650
United Kingdom,12917.0,4359.2,651
United Kingdom,16283.0,4350.32,652
United Kingdom,17372.0,4347.31,653
United Kingdom,15633.0,4335.96,654
United Kingdom,14334.0,4318.4800000000005,655
United Kingdom,17191.0,4310.34,656
United Kingdom,14482.0,4306.72,657
United Kingdom,12928.0,4304.89,658
United Kingdom,14854.0,4303.06,659
United Kingdom,17937.0,4301.22,660
United Kingdom,13880.0,4293.86,661
United Kingdom,16858.0,4292.59,662
United Kingdom,16125.0,4292.35,663
United Kingdom,18230.0,4291.06,664
United Kingdom,14307.0,4287.92,665
United Kingdom,16293.0,4279.2,666
United Kingdom,16081.0,4278.96,667
United Kingdom,17930.0,4275.22,668
United Kingdom,14466.0,4267.15,669
United Kingdom,14239.0,4263.17,670
United Kingdom,16571.0,4248.74,671
United Kingdom,12935.0,4243.86,672
United Kingdom,17728.0,4238.76,673
United Kingdom,13911.0,4234.99,674
United Kingdom,16875.0,4234.53,675
United Kingdom,16712.0,4232.87,676
United Kingdom,14001.0,4228.85,677
United Kingdom,17412.0,4220.22,678
United Kingdom,16743.0,4212.15,679
United Kingdom,15804.0,4206.39,680
United Kingdom,18079.0,4203.93,681
United Kingdom,15518.0,4189.99,682
United Kingdom,17406.0,4186.95,683
United Kingdom,14868.0,4184.01,684
United Kingdom,17738.0,4183.56,685
United Kingdom,18287.0,4182.99,686
United Kingdom,16072.0,4180.09,687
United Kingdom,17673.0,4173.88,688
United Kingdom,18194.0,4162.04,689
United Kingdom,14740.0,4161.06,690
United Kingdom,13461.0,4160.0,691
United Kingdom,16749.0,4157.88,692
United Kingdom,16209.0,4146.78,693
United Kingdom,15002.0,4138.08,694
United Kingdom,15493.0,4121.68,695
United Kingdom,13450.0,4120.04,696
United Kingdom,14408.0,4102.27,697
United Kingdom,16477.0,4094.3700000000003,698
United Kingdom,15050.0,4087.19,699
United Kingdom,18077.0,4078.79,700
United Kingdom,14878.0,4076.5,701
United Kingdom,14913.0,4073.13,702
United Kingdom,17682.0,4065.28,703
United Kingdom,13421.0,4058.75,704
United Kingdom,14025.0,4057.9,705
United Kingdom,17083.0,4049.79,706
United Kingdom,13048.0,4049.13,707
United Kingdom,12840.0,4041.9700000000003,708
United Kingdom,15680.0,4028.69,709
United Kingdom,14824.0,4022.9100000000003,710
United Kingdom,15782.0,4014.1,711
United Kingdom,16098.0,4010.7,712
United Kingdom,13895.0,4008.52,713
United Kingdom,16841.0,4006.06,714
United Kingdom,16150.0,4002.17,715
United Kingdom,17618.0,4001.64,716
United Kingdom,17307.0,3999.89,717
United Kingdom,16455.0,3995.57,718
United Kingdom,16241.0,3992.86,719
United Kingdom,15665.0,3987.07,720
United Kingdom,14547.0,3974.75,721
United Kingdom,16218.0,3968.67,722
United Kingdom,14047.0,3968.11,723
United Kingdom,15572.0,3965.2,724
United Kingdom,14817.0,3959.86,725
United Kingdom,13542.0,3959.4900000000002,726
United Kingdom,16791.0,3957.63,727
United Kingdom,13982.0,3954.29,728
United Kingdom,17667.0,3950.7,729
United Kingdom,16771.0,3949.6,730
United Kingdom,18259.0,3941.9,731
United Kingdom,17526.0,3939.24,732
United Kingdom,15819.0,3934.79,733
United Kingdom,15051.0,3926.91,734
United Kingdom,14465.0,3925.85,735
United Kingdom,15752.0,3924.91,736
United Kingdom,13037.0,3914.9500000000003,737
United Kingdom,12853.0,3907.5,738
United Kingdom,13995.0,3902.01,739
United Kingdom,14498.0,3900.83,740
United Kingdom,17646.0,3898.79,741
United Kingdom,16928.0,3897.53,742
United Kingdom,15571.0,3892.35,743
United Kingdom,17218.0,3891.39,744
United Kingdom,15708.0,3887.15,745
United Kingdom,15823.0,3882.17,746
United Kingdom,13446.0,3881.89,747
United Kingdom,15696.0,3881.2200000000003,748
United Kingdom,14655.0,3878.51,749
United Kingdom,15067.0,3862.88,750
United Kingdom,15195.0,3861.0,751
United Kingdom,18073.0,3859.82,752
United Kingdom,14565.0,3859.2200000000003,753
United Kingdom,16440.0,3856.9700000000003,754
United Kingdom,16057.0,3854.85,755
United Kingdom,13213.0,3851.52,756
United Kingdom,16341.0,3850.79,757
United Kingdom,14532.0,3845.78,758
United Kingdom,13481.0,3830.84,759
United Kingdom,17287.0,3826.86,760
United Kingdom,13357.0,3805.51,761
United Kingdom,15421.0,3805.34,762
United Kingdom,17954.0,3804.38,763
United Kingdom,16636.0,3802.04,764
United Kingdom,16128.0,3801.05,765
United Kingdom,17071.0,3793.71,766
United Kingdom,14309.0,3780.81,767
United Kingdom,13126.0,3774.81,768
United Kingdom,17211.0,3773.35,769
United Kingdom,16466.0,3767.09,770
United Kingdom,17173.0,3766.6,771
United Kingdom,15834.0,3764.39,772
United Kingdom,17553.0,3757.6,773
United Kingdom,17293.0,3750.63,774
United Kingdom,15370.0,3739.01,775
United Kingdom,15532.0,3738.85,776
United Kingdom,15704.0,3734.6600000000003,777
United Kingdom,14515.0,3724.06,778
United Kingdom,16240.0,3718.8,779
United Kingdom,14364.0,3717.35,780
United Kingdom,15288.0,3715.38,781
United Kingdom,14540.0,3709.64,782
United Kingdom,14776.0,3708.2999999999997,783
United Kingdom,15255.0,3706.02,784
United Kingdom,15494.0,3702.6,785
United Kingdom,16772.0,3698.05,786
United Kingdom,17096.0,3697.9300000000003,787
United Kingdom,16094.0,3695.56,788
United Kingdom,12857.0,3688.0,789
United Kingdom,14593.0,3665.53,790
United Kingdom,14744.0,3660.08,791
United Kingdom,14857.0,3651.851,792
United Kingdom,14649.0,3651.19,793
United Kingdom,14640.0,3649.36,794
United Kingdom,13632.0,3645.81,795
United Kingdom,17063.0,3638.53,796
United Kingdom,14770.0,3637.6400000000003,797
United Kingdom,16748.0,3637.33,798
United Kingdom,16053.0,3634.84,799
United Kingdom,17528.0,3628.5,800
United Kingdom,16444.0,3625.88,801
United Kingdom,15079.0,3625.4,802
United Kingdom,13305.0,3616.41,803
United Kingdom,16503.0,3614.34,804
United Kingdom,15505.0,3610.96,805
United Kingdom,15791.0,3608.34,806
United Kingdom,18242.0,3605.21,807
United Kingdom,15827.0,3603.14,808
United Kingdom,17019.0,3602.29,809
United Kingdom,13750.0,3602.18,810
United Kingdom,16325.0,3597.5,811
United Kingdom,17422.0,3594.76,812
United Kingdom,14653.0,3593.06,813
United Kingdom,17659.0,3586.9900000000002,814
United Kingdom,14132.0,3586.03,815
United Kingdom,15569.0,3583.45,816
United Kingdom,17679.0,3577.61,817
United Kingdom,17311.0,3566.56,818
United Kingdom,15024.0,3559.39,819
United Kingdom,17848.0,3559.11,820
United Kingdom,14737.0,3554.17,821
United Kingdom,15858.0,3552.41,822
United Kingdom,15222.0,3550.91,823
United Kingdom,14882.0,3546.65,824
United Kingdom,14503.0,3543.26,825
United Kingdom,16950.0,3541.77,826
United Kingdom,17722.0,3520.2200000000003,827
United Kingdom,16395.0,3518.41,828
United Kingdom,16336.0,3517.69,829
United Kingdom,16719.0,3513.62,830
United Kingdom,15113.0,3509.43,831
United Kingdom,18044.0,3505.61,832
United Kingdom,13929.0,3494.1,833
United Kingdom,15059.0,3491.2,834
United Kingdom,16983.0,3490.53,835
United Kingdom,13577.0,3489.28,836
United Kingdom,15811.0,3486.15,837
United Kingdom,15306.0,3484.73,838
United Kingdom,17597.0,3484.09,839
United Kingdom,15712.0,3472.41,840
United Kingdom,13849.0,3469.3,841
United Kingdom,14533.0,3466.37,842
United Kingdom,14837.0,3460.32,843
United Kingdom,16360.0,3450.41,844
United Kingdom,13313.0,3445.32,845
United Kingdom,13536.0,3444.39,846
United Kingdom,16347.0,3442.96,847
United Kingdom,15974.0,3442.15,848
